niche,rating,review_count,website_missing,has_phone,has_description,name_token_count,address_completeness,proxy_score,worth_outreach,label_source
beauty & personal care,5.0,6,0,0,1,2,0.46373678305113614,1.0,0,proxy:v1-sales-heuristic-2026-09
automotive,4.14,6,0,1,0,3,0.6108887287932497,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,3.77,2317,0,1,1,6,0.8038589313707245,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.05,17,0,1,0,2,0.8355307573451743,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.2,4,0,1,0,4,0.8953826354833796,2.0,0,proxy:v1-sales-heuristic-2026-09
pets,4.07,50,0,1,1,2,0.7582768089218994,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.13,51,1,0,0,3,0.8856826504075015,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,3.36,78,0,1,1,2,0.8137984935088938,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.62,15,0,1,0,3,0.8746762911495413,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.07,23,0,1,0,4,0.9587169791586071,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.06,23,0,1,0,4,0.41069512429084365,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.84,157,0,1,0,1,0.5715711471093678,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.05,1,0,1,0,1,0.9514136477032404,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.18,8,0,1,0,2,0.6409706829920155,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.64,24,0,1,1,6,0.425616466485814,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.1,7,0,1,0,2,0.4998370572157676,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.37,18,1,1,0,4,0.8804007876161836,5.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.85,21,0,1,1,3,0.9295771292870121,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.46,11,1,1,1,3,0.5148454865941556,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.36,26,1,0,0,1,0.8778710263269659,5.3999999999999995,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.63,2516,0,1,0,3,0.8929364017025976,1.5,0,proxy:v1-sales-heuristic-2026-09
local service business,4.54,18,0,1,1,6,0.6814938455918219,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.47,14,0,0,0,6,0.6540436901359136,1.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.1,20,0,1,0,2,0.5659377186592959,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.28,24,0,1,0,4,0.7386356508674555,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.73,3,1,1,0,2,0.6400286042536755,5.2,1,proxy:v1-sales-heuristic-2026-09
automotive,3.79,40,0,1,0,6,0.5422873881780876,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.8,14,1,1,1,4,0.8287642123959399,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.25,98,1,1,0,6,0.816258416469817,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.38,47,1,0,1,6,0.9234283143143285,5.3999999999999995,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.7,88,0,1,0,2,0.6696980915417481,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.11,8,0,1,0,3,0.949531894368966,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.1,16,0,1,0,4,0.7361275886259621,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,2.93,6,0,1,0,2,0.8762971642738897,2.2,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.03,11,0,0,0,5,0.8723850362377492,2.4,0,proxy:v1-sales-heuristic-2026-09
legal services,4.06,97,0,1,0,4,0.7153368058156719,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.06,125,0,1,1,2,0.7628983646482104,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.93,6,1,1,0,3,0.62365451648311,5.2,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.48,14,0,1,0,5,0.28978377793943066,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.7,22,0,1,0,3,0.7029354102984617,3.6,0,proxy:v1-sales-heuristic-2026-09
home services,2.71,46,1,1,0,5,0.7742991332976801,5.8,1,proxy:v1-sales-heuristic-2026-09
local service business,3.89,3,0,1,0,6,0.9331787031924959,2.0,0,proxy:v1-sales-heuristic-2026-09
fitness,3.93,4,0,1,0,3,0.7209281000211059,3.0,1,proxy:v1-sales-heuristic-2026-09
pets,3.87,42,0,1,1,6,0.8910554652114294,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.76,2,0,1,1,3,0.8060343915539652,1.2,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.62,15,0,1,0,4,0.7519926916181121,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.19,29,1,1,0,5,0.7749950810114836,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.95,38,1,1,0,1,0.9180602790139911,5.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.71,20,1,1,0,5,0.7745720342446037,5.8,1,proxy:v1-sales-heuristic-2026-09
pets,4.14,16,0,1,0,4,0.6236415020072692,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,3.7,62,0,0,0,4,0.9571742878622997,2.4,0,proxy:v1-sales-heuristic-2026-09
automotive,3.21,33,0,1,0,6,0.5831420583148055,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.91,12,0,1,0,3,0.6039084299917441,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.57,2314,1,1,0,6,0.8668051467512127,4.5,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,37,0,1,0,4,0.6894139334976603,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,4.18,3131,0,1,0,2,0.9566544196683373,1.5,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.73,58,0,0,1,4,0.8273872943732412,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,3.5,93,0,1,0,2,0.7504476575984503,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.45,12,0,1,1,6,0.9167471794541062,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.18,13,0,1,0,1,0.49517594617667066,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.45,18,0,1,1,3,0.9919171690290172,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.6,20,0,1,0,5,0.8589842687250164,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.39,8,0,0,0,1,0.5114696328872271,2.4,0,proxy:v1-sales-heuristic-2026-09
automotive,4.03,98,0,1,0,3,0.8513509930252845,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.46,64,0,1,0,4,0.8117980312180084,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.24,17,0,0,1,3,0.7717850847706814,2.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.72,49,1,1,1,5,0.5027432316020478,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,31,1,1,1,2,0.4629646515673351,4.8,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.96,54,1,0,0,3,0.6093609336749299,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,4.58,5,0,1,0,2,0.6543679359243838,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,2.82,20,0,1,1,4,0.7869974165524202,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
fitness,4.85,23,1,1,0,6,0.7607173799467751,5.8,1,proxy:v1-sales-heuristic-2026-09
local service business,4.96,48,0,0,1,2,0.9243944947938737,0.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.17,12,0,1,0,3,0.7211178939475383,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.46,1,0,1,0,2,0.835020250322244,2.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.46,7,1,1,0,2,0.6273492941389586,5.0,1,proxy:v1-sales-heuristic-2026-09
local service business,3.8,22,1,0,1,6,0.7985324750246767,4.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.45,26,0,1,0,5,0.7648499737848874,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.71,156,0,1,0,6,0.529895901742836,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.82,46,0,0,1,4,0.6754384558786284,1.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.77,26,0,1,0,4,0.8962428437217548,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
health care,4.69,23,0,1,0,5,0.9030522186572274,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,3.76,1510,0,1,0,4,0.6805811076667181,1.5,0,proxy:v1-sales-heuristic-2026-09
automotive,3.75,12,0,1,0,5,0.5865841272244241,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.79,21,0,1,0,2,0.8515846403808065,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.55,7,1,1,0,1,0.6929862232459606,5.0,1,proxy:v1-sales-heuristic-2026-09
pets,3.6,116,0,1,0,3,0.9223166571607363,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.35,37,1,1,0,1,0.749478642098954,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.56,11,0,1,0,1,0.6340762416228547,2.6,0,proxy:v1-sales-heuristic-2026-09
home services,4.1,21,1,1,0,1,0.737246869013809,6.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.71,42,0,0,0,1,0.7461650974692273,1.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.98,18,0,1,0,5,0.8621004512675646,2.6,0,proxy:v1-sales-heuristic-2026-09
legal services,4.03,13,1,1,1,4,0.3785038624304214,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.61,11,1,1,1,6,0.863754346963742,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.71,35,0,1,0,2,0.8269112088595061,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.73,16,0,1,0,2,0.9309013654629201,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.34,14,0,1,1,3,0.2811545519564645,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.11,5,0,0,0,5,0.8479650261688368,1.8,0,proxy:v1-sales-heuristic-2026-09
health care,3.57,26,1,1,0,6,0.7947365979373608,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.81,20,0,1,0,5,0.6872989524209702,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.91,17,0,1,0,4,0.8399400214854006,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,4.26,30,0,1,0,6,0.8007389147476324,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.59,55,0,1,0,2,0.7945818761675241,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.32,53,0,1,1,3,0.9189593507177747,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.07,45,0,1,0,2,0.6490963859545688,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,5.0,2367,0,1,0,1,0.7960112151251533,-0.2999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.31,3079,0,1,0,3,0.9825389802867317,1.5,0,proxy:v1-sales-heuristic-2026-09
local service business,3.94,7,0,1,0,5,0.821005793402071,2.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.93,12,0,1,0,2,0.7677564885825282,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
pets,3.14,1216,0,1,1,5,0.9217960750539755,0.7000000000000002,0,proxy:v1-sales-heuristic-2026-09
local service business,4.2,10,0,1,1,4,0.8340647039736415,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,27,0,1,1,5,0.9316904611960386,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.09,8,0,1,0,2,0.8331389052135421,3.6,0,proxy:v1-sales-heuristic-2026-09
fitness,3.2,3,0,0,0,6,0.6221223357474234,1.8,0,proxy:v1-sales-heuristic-2026-09
home services,3.93,60,0,1,1,2,0.8358762259018687,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.95,14,0,1,1,3,0.9188575642348613,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,4.36,9,0,0,0,5,0.8356674519480274,2.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.69,7,0,1,1,5,0.8153284749391707,3.0,1,proxy:v1-sales-heuristic-2026-09
local service business,3.77,1416,0,1,1,2,0.8014416130609026,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.84,742,0,1,1,2,0.8180191443077471,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.35,15,0,1,0,3,0.8968121277529735,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.89,19,0,1,0,3,0.7365115056559736,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.73,79,1,1,0,1,0.6695975005555652,4.8,1,proxy:v1-sales-heuristic-2026-09
local service business,4.4,3,0,1,1,2,0.9712825133814653,2.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.42,213,0,1,1,1,0.8804538234899537,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.42,360,0,0,0,1,0.9782547931759185,0.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.44,1,0,1,0,3,0.9900642216595499,3.0,0,proxy:v1-sales-heuristic-2026-09
health care,3.41,1687,0,0,0,1,0.6977507233960423,0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
fitness,4.03,11,0,1,0,5,0.8075869954422238,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.32,18,0,1,0,5,0.6981800357374304,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.52,15,1,0,0,2,0.6342322080781733,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.59,59,0,1,0,6,0.7312642677769055,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.1,21,0,1,1,4,0.3842059487715379,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.43,9,0,1,1,2,0.8140347026264741,3.6,0,proxy:v1-sales-heuristic-2026-09
home services,4.73,20,0,1,0,2,0.8389157139768417,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
automotive,4.48,43,1,1,0,3,0.8241880298120585,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.19,6,0,0,0,6,0.5005152397766521,1.8,0,proxy:v1-sales-heuristic-2026-09
local service business,3.74,4,0,1,1,1,0.6790071288866142,2.0,0,proxy:v1-sales-heuristic-2026-09
automotive,3.56,219,0,1,1,1,0.7533711835902418,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.87,12,0,1,0,3,0.9373260815026976,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.38,21,0,1,0,6,0.8720469354588587,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.34,15,1,1,0,2,0.8665958039007385,6.6,0,proxy:v1-sales-heuristic-2026-09
legal services,3.0,44,1,1,0,5,0.5963849630497412,5.8,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.72,172,0,1,0,4,0.7881090168980034,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.81,46,1,1,0,2,0.7678780577845576,4.8,1,proxy:v1-sales-heuristic-2026-09
legal services,4.19,4,0,1,0,6,0.8627408260340332,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,3.37,5,0,1,1,1,0.5592683429861661,2.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,15,0,1,0,4,0.9017741221288329,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,4.13,18,0,1,0,4,0.8547141315420325,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.36,3,0,1,0,5,0.7650372739338756,2.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.37,60,1,1,0,6,0.9642866189660233,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.95,7,0,1,1,5,0.7501599621289821,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,3.75,126,0,1,0,4,0.8358572243049122,3.6,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,181,0,1,0,1,0.9625817143818804,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
pets,4.7,18,0,0,1,2,0.6497418684935712,2.4,0,proxy:v1-sales-heuristic-2026-09
fitness,4.6,39,1,0,0,3,0.9631862206196461,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
legal services,4.47,6,0,1,1,3,0.8745927333049909,3.0,0,proxy:v1-sales-heuristic-2026-09
home services,3.6,48,1,0,0,1,0.9091003554360562,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
home services,4.85,14,1,1,0,1,0.988467877591447,5.8,1,proxy:v1-sales-heuristic-2026-09
home services,3.69,7,1,1,1,3,0.9573269664202564,6.0,1,proxy:v1-sales-heuristic-2026-09
fitness,4.31,17,0,1,0,5,0.9861453847268736,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.25,14,0,1,0,6,0.6372012910023006,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.03,17,0,1,0,6,0.8309423452534647,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,4.33,69,1,0,0,3,0.962288298858547,4.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.7,10,0,1,1,6,0.7054119005800763,3.6,0,proxy:v1-sales-heuristic-2026-09
health care,3.06,165,0,1,0,3,0.7722996329065732,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,4.45,5,0,1,0,3,0.983250327612,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,729,0,1,1,2,0.6950322347062963,-0.6000000000000001,0,proxy:v1-sales-heuristic-2026-09
local service business,4.91,8,0,1,0,4,0.9296011743594553,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,4.01,24,0,1,1,2,0.8462061556751631,2.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.15,14,0,1,1,3,0.8360574182483935,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.64,16,0,1,0,6,0.7435578251435488,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.77,59,1,1,0,4,0.766216740813785,5.8,1,proxy:v1-sales-heuristic-2026-09
automotive,3.96,127,0,1,0,2,0.8564405155383548,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.17,90,1,1,0,5,0.6136236400078119,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.32,15,0,1,1,5,0.8554372234161145,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.45,30,0,1,0,4,0.8126553764570655,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.08,10,0,1,1,1,0.7637826175992097,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.08,8,0,1,1,2,0.4762916067612827,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.91,6,0,1,1,1,0.9572479687996728,1.2,0,proxy:v1-sales-heuristic-2026-09
health care,4.82,15,0,1,1,6,0.694443593071209,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.41,32,1,1,0,2,0.8266492386029575,5.6,1,proxy:v1-sales-heuristic-2026-09
fitness,5.0,2,1,1,0,3,0.8758256346988884,5.2,1,proxy:v1-sales-heuristic-2026-09
local service business,3.94,23,0,0,0,6,0.936557753491481,1.4,0,proxy:v1-sales-heuristic-2026-09
fitness,5.0,130,1,1,0,6,0.8509279662171091,5.8,1,proxy:v1-sales-heuristic-2026-09
home services,4.45,84,1,0,1,2,0.7931829168475897,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
pets,5.0,12,0,1,0,6,0.8206139422880044,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,3.49,5,0,0,0,5,0.40662446529340607,1.8,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.77,40,0,1,0,4,0.9456609867354857,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.38,1,0,1,0,2,0.955254002121173,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,4.37,83,0,1,1,5,0.7851464616445967,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,19,0,1,0,4,0.5747220477680347,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.78,183,1,1,0,3,0.6148594744248155,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.65,3,1,1,1,4,0.3773650690291027,6.0,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.79,67,1,1,0,2,0.9421231170135371,5.8,1,proxy:v1-sales-heuristic-2026-09
local service business,4.54,21,0,0,0,4,0.7611510323577917,1.4,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.62,17,0,1,0,1,0.7128482259834185,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.92,5,0,1,0,2,0.920082990905913,2.2,0,proxy:v1-sales-heuristic-2026-09
local service business,4.83,2764,0,1,0,3,0.5343606915722826,-1.1,0,proxy:v1-sales-heuristic-2026-09
automotive,4.48,857,0,1,0,1,0.8003318375598584,1.5,0,proxy:v1-sales-heuristic-2026-09
legal services,4.26,174,1,0,0,6,0.9979639408540645,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.27,74,0,1,0,6,0.5495951738255865,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.11,12,1,1,1,3,0.8954013645833432,6.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.5,8,0,1,0,4,0.7505057456961327,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.17,5,0,1,0,2,0.5327411306548403,2.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.68,124,0,1,0,2,0.9451946890886121,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.57,10,0,1,0,6,0.85383010581042,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.74,124,0,1,0,3,0.6517923780316491,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.27,43,0,1,0,6,0.9892619231365176,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.14,35,1,1,1,1,0.9083023275614246,6.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.27,17,0,1,1,1,0.7424546661776309,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.43,50,1,1,0,3,0.8011160767438423,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.8,24,0,1,0,5,0.6759692405505578,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.96,16,1,1,0,3,0.4505987105108697,5.8,1,proxy:v1-sales-heuristic-2026-09
fitness,4.0,52,0,1,0,6,0.6468374966709004,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.91,20,0,1,0,1,0.5831246278435366,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.42,10,1,1,1,6,0.36082243907105654,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.14,47,1,1,0,3,0.5441127730266604,5.8,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.72,22,0,1,0,2,0.8069209754797296,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.69,42,0,1,1,4,0.47432198910837114,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.19,14,0,1,1,5,0.34511653483191956,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
home services,4.76,6,1,1,0,6,0.5752885605387439,5.2,1,proxy:v1-sales-heuristic-2026-09
legal services,4.98,165,0,1,0,1,0.5216456957672063,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.95,134,0,1,0,5,0.698230585802221,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.31,64,0,1,0,2,0.8903741184749444,2.6,0,proxy:v1-sales-heuristic-2026-09
health care,4.77,16,0,1,0,4,0.8393599686919522,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
legal services,3.89,17,0,1,1,3,0.796984201149604,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.63,112,0,1,0,5,0.7967204972854494,3.6,1,proxy:v1-sales-heuristic-2026-09
